entityId	entitySourceCode	entity	codeType	code	source
1747753917566102099	1049	宫瘤清片	医保药品分类与代码	ZD04AAG0218010300265	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102099	1049	宫瘤清片	医保药品分类与代码	ZD04AAG0218020100265	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479536021647	1054	宫瘤消胶囊	医保药品分类与代码	ZD04AAG0219010104158	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479536021647	1054	宫瘤消胶囊	医保药品分类与代码	ZD04AAG0219010204158	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	宫炎平片	医保药品分类与代码	ZD02AAG0230010100312	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	宫炎平片	医保药品分类与代码	ZD02AAG0230010200312	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	宫炎平片	医保药品分类与代码	ZD02AAG0230010300312	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	宫炎平片	医保药品分类与代码	ZD02AAG0230010400312	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	宫炎平片	医保药品分类与代码	ZD02AAG0230020100312	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	宫炎平片	医保药品分类与代码	ZD02AAG0230020200312	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	宫炎平片	医保药品分类与代码	ZD02AAG0230030100312	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	宫炎平片	医保药品分类与代码	ZD02AAG0230040100312	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	宫炎平片	医保药品分类与代码	ZD02AAG0230040200312	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	宫炎平片	医保药品分类与代码	ZD02AAG0230040300312	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	宫炎平片	医保药品分类与代码	ZD02AAG0230040400312	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821100180	948	枸橼酸托瑞米芬片	医保药品分类与代码	XL02BAT120A001010101425	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821100180	948	枸橼酸托瑞米芬片	医保药品分类与代码	XL02BAT120A001010102013	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821100180	948	枸橼酸托瑞米芬片	医保药品分类与代码	XL02BAT120A001010104561	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821100180	948	枸橼酸托瑞米芬片	医保药品分类与代码	XL02BAT120A001010109568	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821100180	948	枸橼酸托瑞米芬片	医保药品分类与代码	XL02BAT120A001010178700	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821100180	948	枸橼酸托瑞米芬片	医保药品分类与代码	XL02BAT120A001010204561	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821100180	948	枸橼酸托瑞米芬片	医保药品分类与代码	XL02BAT120A001010209568	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821100180	948	枸橼酸托瑞米芬片	医保药品分类与代码	XL02BAT120A001010309568	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821100180	948	枸橼酸托瑞米芬片	医保药品分类与代码	XL02BAT120A001020104561	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821100180	948	枸橼酸托瑞米芬片	医保药品分类与代码	XL02BAT120A001020204561	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821100180	948	枸橼酸托瑞米芬片	医保药品分类与代码	XL02BAT120A001030104561	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1734520859742101637	593	黄体酮注射液(Ⅱ)	医保药品分类与代码	XG03DAH124B002010100454	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1734520859742101637	593	黄体酮注射液(Ⅱ)	医保药品分类与代码	XG03DAH124B002010102763	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1734520859742101637	593	黄体酮注射液(Ⅱ)	医保药品分类与代码	XG03DAH124B002010103315	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1734520859742101637	593	黄体酮注射液(Ⅱ)	医保药品分类与代码	XG03DAH124B002010200454	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1734520859742101637	593	黄体酮注射液(Ⅱ)	医保药品分类与代码	XG03DAH124B002010203315	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010100252	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010100288	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010100362	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010100409	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010100428	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010100715	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010101994	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010102458	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010103485	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010103891	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010104366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010104481	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010104579	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010104586	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010104828	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010104850	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010104875	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010104921	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010105297	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010105898	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010203485	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010204366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010205898	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010304366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010305898	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010404366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010405898	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010504366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010604366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010704366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010804366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479010904366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479011004366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479011104366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479011204366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479011304366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479011404366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479011504366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479011604366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479011704366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479011804366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479011904366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479012004366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479012104366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479012204366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479012304366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479012404366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479020104366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479020104584	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479020105898	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479020204366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479020204584	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479020304366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479030104366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479030105015	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479030105898	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479030205898	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479040104366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479050104366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479052504366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479052604366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479052704366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479052804366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479052904366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479053004366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479053104366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479053204366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479053304366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479053404366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479053504366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479053604366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479053704366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479053804366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479053904366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479054004366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479054104366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479054204366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479054304366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479054404366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸	医保药品分类与代码	ZA08AAJ0479054504366	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479010103136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479010105015	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479010105892	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479010105893	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479010203136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479010205015	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479010303136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479010403136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479010503136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479010603136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020103136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020105015	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020105892	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020105914	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020205015	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020205892	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020205914	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020305015	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020305892	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020405892	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020703136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020803136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479020903136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479021003136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479021103136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479021203136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479021303136	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479030105914	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479508557771	314	金锁固精丸(浓缩丸)	医保药品分类与代码	ZA08AAJ0479040105914	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479507737774	981	经前舒颗粒	医保药品分类与代码	ZD01AAJ0540010102718	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1567677479507737774	981	经前舒颗粒	医保药品分类与代码	ZD01AAJ0540020102718	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566100798	978	经舒胶囊	医保药品分类与代码	ZD01AAJ0541010102885	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566100798	978	经舒胶囊	医保药品分类与代码	ZD01AAJ0541010202885	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566100798	978	经舒胶囊	医保药品分类与代码	ZD01AAJ0541010302885	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566100798	978	经舒颗粒	医保药品分类与代码	ZD01AAJ0542020100026	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566100798	978	经舒颗粒	医保药品分类与代码	ZD01AAJ0542020200026	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821101553	571	卡前列甲酯栓	医保药品分类与代码	XG02ADK025D003010201162	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821101553	571	卡前列甲酯栓	医保药品分类与代码	XG02ADK025D003020101162	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1742395168821101553	571	卡前列甲酯栓	医保药品分类与代码	XG02ADK025D003020201162	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	抗宫炎胶囊	医保药品分类与代码	ZD02AAK0075010102874	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	抗宫炎胶囊	医保药品分类与代码	ZD02AAK0075010105374	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	抗宫炎胶囊	医保药品分类与代码	ZD02AAK0075010202874	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
1747753917566102062	1011	抗宫炎胶囊	医保药品分类与代码	ZD02AAK0075010205374	《医疗保障基金智能监管规则库、知识库（2025年版）》“药品区分性别使用”规则对应知识点明细
